"","Accuracy","Sample","Immune cells added","Group","variable","value","Group2"
"2459",1,"predict_GSE178318_CRC_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","F_2",1,"Primary cancer cell"
"2460",1,"predict_GSE178318_CRC_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","F_2",1,"Primary cancer cell"
"2461",1,"predict_GSE178318_CRC_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","F_2",1,"Primary cancer cell"
"2462",1,"predict_GSE178318_CRC_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","F_2",1,"Primary cancer cell"
"2463",1,"predict_GSE178318_CRC_Epi_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","F_2",1,"Primary cancer cell"
"2464",1,"predict_GSE178318_CRC_Epi_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","F_2",1,"Primary cancer cell"
"2465",1,"predict_GSE193337_Prostate_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","F_2",1,"Primary cancer cell"
"2466",1,"predict_GSE193337_Prostate_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","F_2",1,"Primary cancer cell"
"2467",1,"predict_GSE193337_Prostate_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","F_2",1,"Primary cancer cell"
"2468",1,"predict_GSE193337_Prostate_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","F_2",1,"Primary cancer cell"
"2469",1,"predict_GSE193337_Prostate_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","F_2",1,"Primary cancer cell"
"2470",1,"predict_GSE193337_Prostate_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","F_2",1,"Primary cancer cell"
"2471",1,"predict_GSE193337_Prostate_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","F_2",1,"Primary cancer cell"
"2472",1,"predict_GSE193337_Prostate_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","F_2",1,"Primary cancer cell"
"2473",0.999689440993789,"predict_GSE193337_Prostate_Epi_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","F_2",0.998399359743898,"Primary cancer cell"
"2474",0.999867233138609,"predict_GSE193337_Prostate_Epi_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","F_2",0.998399359743898,"Primary cancer cell"
"2475",1,"predict_GSE215120_Melanoma_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","F_2",1,"Primary cancer cell"
"2476",1,"predict_GSE215120_Melanoma_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","F_2",1,"Primary cancer cell"
"2477",1,"predict_GSE215120_Melanoma_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","F_2",1,"Primary cancer cell"
"2478",1,"predict_GSE215120_Melanoma_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","F_2",1,"Primary cancer cell"
"2479",1,"predict_GSE215120_Melanoma_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","F_2",1,"Primary cancer cell"
"2480",1,"predict_GSE215120_Melanoma_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","F_2",1,"Primary cancer cell"
"2481",1,"predict_GSE215120_Melanoma_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","F_2",1,"Primary cancer cell"
"2482",1,"predict_GSE215120_Melanoma_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","F_2",1,"Primary cancer cell"
"2483",0.999689440993789,"predict_GSE215120_Melanoma_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","F_2",0.998399359743898,"Primary cancer cell"
"2484",0.999867233138609,"predict_GSE215120_Melanoma_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","F_2",0.998399359743898,"Primary cancer cell"
"2485",1,"predict_GSM3946506_Mela_cl_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","F_2",1,"Primary cancer cell"
"2486",1,"predict_GSM3946506_Mela_cl_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","F_2",1,"Primary cancer cell"
"2487",1,"predict_GSM3946506_Mela_cl_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","F_2",1,"Primary cancer cell"
"2488",1,"predict_GSM3946506_Mela_cl_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","F_2",1,"Primary cancer cell"
"2489",1,"predict_GSM3946506_Mela_cl_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","F_2",1,"Primary cancer cell"
"2490",1,"predict_GSM3946506_Mela_cl_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","F_2",1,"Primary cancer cell"
"2491",1,"predict_GSM3946506_Mela_cl_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","F_2",1,"Primary cancer cell"
"2492",1,"predict_GSM3946506_Mela_cl_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","F_2",1,"Primary cancer cell"
"2493",1,"predict_OMIX001073_GC_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","F_2",1,"Primary cancer cell"
"2494",1,"predict_OMIX001073_GC_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","F_2",1,"Primary cancer cell"
"2495",1,"predict_OMIX001073_GC_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","F_2",1,"Primary cancer cell"
"2496",1,"predict_OMIX001073_GC_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","F_2",1,"Primary cancer cell"
"2497",1,"predict_OMIX001073_GC_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","F_2",1,"Primary cancer cell"
"2498",1,"predict_OMIX001073_GC_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","F_2",1,"Primary cancer cell"
"2499",1,"predict_OMIX001073_GC_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","F_2",1,"Primary cancer cell"
"2500",1,"predict_OMIX001073_GC_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","F_2",1,"Primary cancer cell"
"2501",1,"predict_OMIX001073_GC_Epi_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","F_2",1,"Primary cancer cell"
"2502",1,"predict_OMIX001073_GC_Epi_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","F_2",1,"Primary cancer cell"
"2503",1,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n10.csv","Immune cells
n=10000","10","Specificity",1,"Metastics cancer cell"
"2504",1,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n100.csv","Immune cells
n=10000","100","Specificity",1,"Metastics cancer cell"
"2505",1,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n20.csv","Immune cells
n=10000","20","Specificity",1,"Metastics cancer cell"
"2506",1,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n5.csv","Immune cells
n=10000","5","Specificity",1,"Metastics cancer cell"
"2507",0.999809523809524,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n500.csv","Immune cells
n=10000","500","Specificity",1,"Metastics cancer cell"
"2508",1,"CancerCellpseudoPBMC_10000_GSE163558_GCme_n10.csv","Immune cells
n=10000","10","Specificity",1,"Metastics cancer cell"
"2509",0.99960396039604,"CancerCellpseudoPBMC_10000_GSE163558_GCme_n100.csv","Immune cells
n=10000","100","Specificity",1,"Metastics cancer cell"
"2510",1,"CancerCellpseudoPBMC_10000_GSE163558_GCme_n20.csv","Immune cells
n=10000","20","Specificity",1,"Metastics cancer cell"
"2511",1,"CancerCellpseudoPBMC_10000_GSE163558_GCme_n5.csv","Immune cells
n=10000","5","Specificity",1,"Metastics cancer cell"
"2512",0.999428571428571,"CancerCellpseudoPBMC_10000_GSE163558_GCme_n500.csv","Immune cells
n=10000","500","Specificity",1,"Metastics cancer cell"
"2513",1,"CancerCellpseudoPBMC_10000_GSE176029_LiverMela_n10.csv","Immune cells
n=10000","10","Specificity",1,"Metastics cancer cell"
"2514",0.99990099009901,"CancerCellpseudoPBMC_10000_GSE176029_LiverMela_n100.csv","Immune cells
n=10000","100","Specificity",1,"Metastics cancer cell"
"2515",0.999900199600798,"CancerCellpseudoPBMC_10000_GSE176029_LiverMela_n20.csv","Immune cells
n=10000","20","Specificity",1,"Metastics cancer cell"
"2516",0.999900049975012,"CancerCellpseudoPBMC_10000_GSE176029_LiverMela_n5.csv","Immune cells
n=10000","5","Specificity",1,"Metastics cancer cell"
"2517",0.999714285714286,"CancerCellpseudoPBMC_10000_GSE176029_LiverMela_n500.csv","Immune cells
n=10000","500","Specificity",1,"Metastics cancer cell"
"2518",1,"CancerCellpseudoPBMC_7500_GSE162708_OVCme_n10.csv","Immune cells
n=7500","10","Specificity",1,"Metastics cancer cell"
"2519",1,"CancerCellpseudoPBMC_7500_GSE162708_OVCme_n100.csv","Immune cells
n=7500","100","Specificity",1,"Metastics cancer cell"
"2520",1,"CancerCellpseudoPBMC_7500_GSE162708_OVCme_n20.csv","Immune cells
n=7500","20","Specificity",1,"Metastics cancer cell"
"2521",1,"CancerCellpseudoPBMC_7500_GSE162708_OVCme_n5.csv","Immune cells
n=7500","5","Specificity",1,"Metastics cancer cell"
"2522",0.99975,"CancerCellpseudoPBMC_7500_GSE162708_OVCme_n500.csv","Immune cells
n=7500","500","Specificity",1,"Metastics cancer cell"
"2523",1,"CancerCellpseudoPBMC_7500_GSE163558_GCme_n10.csv","Immune cells
n=7500","10","Specificity",1,"Metastics cancer cell"
"2524",0.999473684210526,"CancerCellpseudoPBMC_7500_GSE163558_GCme_n100.csv","Immune cells
n=7500","100","Specificity",1,"Metastics cancer cell"
"2525",1,"CancerCellpseudoPBMC_7500_GSE163558_GCme_n20.csv","Immune cells
n=7500","20","Specificity",1,"Metastics cancer cell"
"2526",1,"CancerCellpseudoPBMC_7500_GSE163558_GCme_n5.csv","Immune cells
n=7500","5","Specificity",1,"Metastics cancer cell"
"2527",0.99925,"CancerCellpseudoPBMC_7500_GSE163558_GCme_n500.csv","Immune cells
n=7500","500","Specificity",1,"Metastics cancer cell"
"2528",1,"CancerCellpseudoPBMC_7500_GSE176029_LiverMela_n10.csv","Immune cells
n=7500","10","Specificity",1,"Metastics cancer cell"
"2529",0.999868421052632,"CancerCellpseudoPBMC_7500_GSE176029_LiverMela_n100.csv","Immune cells
n=7500","100","Specificity",1,"Metastics cancer cell"
"2530",0.999867021276596,"CancerCellpseudoPBMC_7500_GSE176029_LiverMela_n20.csv","Immune cells
n=7500","20","Specificity",1,"Metastics cancer cell"
"2531",0.999866755496336,"CancerCellpseudoPBMC_7500_GSE176029_LiverMela_n5.csv","Immune cells
n=7500","5","Specificity",1,"Metastics cancer cell"
"2532",0.999625,"CancerCellpseudoPBMC_7500_GSE176029_LiverMela_n500.csv","Immune cells
n=7500","500","Specificity",1,"Metastics cancer cell"
"2533",1,"predict_GSE147082_OVCme_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Specificity",1,"Metastics cancer cell"
"2534",1,"predict_GSE147082_OVCme_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Specificity",1,"Metastics cancer cell"
"2535",1,"predict_GSE147082_OVCme_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Specificity",1,"Metastics cancer cell"
"2536",1,"predict_GSE147082_OVCme_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Specificity",1,"Metastics cancer cell"
"2537",1,"predict_GSE147082_OVCme_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Specificity",1,"Metastics cancer cell"
"2538",1,"predict_GSE147082_OVCme_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Specificity",1,"Metastics cancer cell"
"2539",1,"predict_GSE147082_OVCme_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Specificity",1,"Metastics cancer cell"
"2540",1,"predict_GSE147082_OVCme_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Specificity",1,"Metastics cancer cell"
"2541",0.999378881987578,"predict_GSE147082_OVCme_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Specificity",1,"Metastics cancer cell"
"2542",0.999734466277217,"predict_GSE147082_OVCme_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Specificity",1,"Metastics cancer cell"
"2543",1,"predict_GSE163558_GCme_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Specificity",1,"Metastics cancer cell"
"2544",1,"predict_GSE163558_GCme_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Specificity",1,"Metastics cancer cell"
"2545",0.998581560283688,"predict_GSE163558_GCme_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Specificity",1,"Metastics cancer cell"
"2546",0.999439147504206,"predict_GSE163558_GCme_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Specificity",1,"Metastics cancer cell"
"2547",1,"predict_GSE163558_GCme_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Specificity",1,"Metastics cancer cell"
"2548",1,"predict_GSE163558_GCme_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Specificity",1,"Metastics cancer cell"
"2549",1,"predict_GSE163558_GCme_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Specificity",1,"Metastics cancer cell"
"2550",1,"predict_GSE163558_GCme_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Specificity",1,"Metastics cancer cell"
"2551",0.998136645962733,"predict_GSE163558_GCme_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Specificity",1,"Metastics cancer cell"
"2552",0.999203398831652,"predict_GSE163558_GCme_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Specificity",1,"Metastics cancer cell"
"2553",1,"predict_GSE176029_LiverMela_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Specificity",1,"Metastics cancer cell"
"2554",1,"predict_GSE176029_LiverMela_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Specificity",1,"Metastics cancer cell"
"2555",0.999645390070922,"predict_GSE176029_LiverMela_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Specificity",1,"Metastics cancer cell"
"2556",0.999859786876052,"predict_GSE176029_LiverMela_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Specificity",1,"Metastics cancer cell"
"2557",0.99963503649635,"predict_GSE176029_LiverMela_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Specificity",1,"Metastics cancer cell"
"2558",0.999858196256381,"predict_GSE176029_LiverMela_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Specificity",1,"Metastics cancer cell"
"2559",0.999633027522936,"predict_GSE176029_LiverMela_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Specificity",1,"Metastics cancer cell"
"2560",0.999857893988916,"predict_GSE176029_LiverMela_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Specificity",1,"Metastics cancer cell"
"2561",0.999068322981366,"predict_GSE176029_LiverMela_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Specificity",1,"Metastics cancer cell"
"2562",0.999601699415826,"predict_GSE176029_LiverMela_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Specificity",1,"Metastics cancer cell"
"2563",1,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n10.csv","Immune cells
n=10000","10","Sensitivity",1,"Metastics cancer cell"
"2564",1,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n100.csv","Immune cells
n=10000","100","Sensitivity",1,"Metastics cancer cell"
"2565",1,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n20.csv","Immune cells
n=10000","20","Sensitivity",1,"Metastics cancer cell"
"2566",1,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n5.csv","Immune cells
n=10000","5","Sensitivity",1,"Metastics cancer cell"
"2567",0.999809523809524,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n500.csv","Immune cells
n=10000","500","Sensitivity",0.996,"Metastics cancer cell"
"2568",1,"CancerCellpseudoPBMC_10000_GSE163558_GCme_n10.csv","Immune cells
n=10000","10","Sensitivity",1,"Metastics cancer cell"
"2569",0.99960396039604,"CancerCellpseudoPBMC_10000_GSE163558_GCme_n100.csv","Immune cells
n=10000","100","Sensitivity",0.96,"Metastics cancer cell"
"2570",1,"CancerCellpseudoPBMC_10000_GSE163558_GCme_n20.csv","Immune cells
n=10000","20","Sensitivity",1,"Metastics cancer cell"
"2571",1,"CancerCellpseudoPBMC_10000_GSE163558_GCme_n5.csv","Immune cells
n=10000","5","Sensitivity",1,"Metastics cancer cell"
"2572",0.999428571428571,"CancerCellpseudoPBMC_10000_GSE163558_GCme_n500.csv","Immune cells
n=10000","500","Sensitivity",0.988,"Metastics cancer cell"
"2573",1,"CancerCellpseudoPBMC_10000_GSE176029_LiverMela_n10.csv","Immune cells
n=10000","10","Sensitivity",1,"Metastics cancer cell"
"2574",0.99990099009901,"CancerCellpseudoPBMC_10000_GSE176029_LiverMela_n100.csv","Immune cells
n=10000","100","Sensitivity",0.99,"Metastics cancer cell"
"2575",0.999900199600798,"CancerCellpseudoPBMC_10000_GSE176029_LiverMela_n20.csv","Immune cells
n=10000","20","Sensitivity",0.95,"Metastics cancer cell"
"2576",0.999900049975012,"CancerCellpseudoPBMC_10000_GSE176029_LiverMela_n5.csv","Immune cells
n=10000","5","Sensitivity",0.8,"Metastics cancer cell"
"2577",0.999714285714286,"CancerCellpseudoPBMC_10000_GSE176029_LiverMela_n500.csv","Immune cells
n=10000","500","Sensitivity",0.994,"Metastics cancer cell"
"2578",1,"CancerCellpseudoPBMC_7500_GSE162708_OVCme_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Metastics cancer cell"
"2579",1,"CancerCellpseudoPBMC_7500_GSE162708_OVCme_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Metastics cancer cell"
"2580",1,"CancerCellpseudoPBMC_7500_GSE162708_OVCme_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Metastics cancer cell"
"2581",1,"CancerCellpseudoPBMC_7500_GSE162708_OVCme_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Metastics cancer cell"
"2582",0.99975,"CancerCellpseudoPBMC_7500_GSE162708_OVCme_n500.csv","Immune cells
n=7500","500","Sensitivity",0.996,"Metastics cancer cell"
"2583",1,"CancerCellpseudoPBMC_7500_GSE163558_GCme_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Metastics cancer cell"
"2584",0.999473684210526,"CancerCellpseudoPBMC_7500_GSE163558_GCme_n100.csv","Immune cells
n=7500","100","Sensitivity",0.96,"Metastics cancer cell"
"2585",1,"CancerCellpseudoPBMC_7500_GSE163558_GCme_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Metastics cancer cell"
"2586",1,"CancerCellpseudoPBMC_7500_GSE163558_GCme_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Metastics cancer cell"
"2587",0.99925,"CancerCellpseudoPBMC_7500_GSE163558_GCme_n500.csv","Immune cells
n=7500","500","Sensitivity",0.988,"Metastics cancer cell"
"2588",1,"CancerCellpseudoPBMC_7500_GSE176029_LiverMela_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Metastics cancer cell"
"2589",0.999868421052632,"CancerCellpseudoPBMC_7500_GSE176029_LiverMela_n100.csv","Immune cells
n=7500","100","Sensitivity",0.99,"Metastics cancer cell"
"2590",0.999867021276596,"CancerCellpseudoPBMC_7500_GSE176029_LiverMela_n20.csv","Immune cells
n=7500","20","Sensitivity",0.95,"Metastics cancer cell"
"2591",0.999866755496336,"CancerCellpseudoPBMC_7500_GSE176029_LiverMela_n5.csv","Immune cells
n=7500","5","Sensitivity",0.8,"Metastics cancer cell"
"2592",0.999625,"CancerCellpseudoPBMC_7500_GSE176029_LiverMela_n500.csv","Immune cells
n=7500","500","Sensitivity",0.994,"Metastics cancer cell"
"2593",1,"predict_GSE147082_OVCme_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Metastics cancer cell"
"2594",1,"predict_GSE147082_OVCme_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Metastics cancer cell"
"2595",1,"predict_GSE147082_OVCme_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Metastics cancer cell"
"2596",1,"predict_GSE147082_OVCme_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",1,"Metastics cancer cell"
"2597",1,"predict_GSE147082_OVCme_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Metastics cancer cell"
"2598",1,"predict_GSE147082_OVCme_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",1,"Metastics cancer cell"
"2599",1,"predict_GSE147082_OVCme_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Metastics cancer cell"
"2600",1,"predict_GSE147082_OVCme_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",1,"Metastics cancer cell"
"2601",0.999378881987578,"predict_GSE147082_OVCme_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Sensitivity",0.996,"Metastics cancer cell"
"2602",0.999734466277217,"predict_GSE147082_OVCme_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Sensitivity",0.996,"Metastics cancer cell"
"2603",1,"predict_GSE163558_GCme_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Metastics cancer cell"
"2604",1,"predict_GSE163558_GCme_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Metastics cancer cell"
"2605",0.998581560283688,"predict_GSE163558_GCme_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",0.96,"Metastics cancer cell"
"2606",0.999439147504206,"predict_GSE163558_GCme_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",0.96,"Metastics cancer cell"
"2607",1,"predict_GSE163558_GCme_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Metastics cancer cell"
"2608",1,"predict_GSE163558_GCme_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",1,"Metastics cancer cell"
"2609",1,"predict_GSE163558_GCme_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Metastics cancer cell"
"2610",1,"predict_GSE163558_GCme_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",1,"Metastics cancer cell"
"2611",0.998136645962733,"predict_GSE163558_GCme_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Sensitivity",0.988,"Metastics cancer cell"
"2612",0.999203398831652,"predict_GSE163558_GCme_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Sensitivity",0.988,"Metastics cancer cell"
"2613",1,"predict_GSE176029_LiverMela_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Metastics cancer cell"
"2614",1,"predict_GSE176029_LiverMela_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Metastics cancer cell"
"2615",0.999645390070922,"predict_GSE176029_LiverMela_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",0.99,"Metastics cancer cell"
"2616",0.999859786876052,"predict_GSE176029_LiverMela_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",0.99,"Metastics cancer cell"
"2617",0.99963503649635,"predict_GSE176029_LiverMela_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",0.95,"Metastics cancer cell"
"2618",0.999858196256381,"predict_GSE176029_LiverMela_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",0.95,"Metastics cancer cell"
"2619",0.999633027522936,"predict_GSE176029_LiverMela_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",0.8,"Metastics cancer cell"
"2620",0.999857893988916,"predict_GSE176029_LiverMela_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",0.8,"Metastics cancer cell"
"2621",0.999068322981366,"predict_GSE176029_LiverMela_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Sensitivity",0.994,"Metastics cancer cell"
"2622",0.999601699415826,"predict_GSE176029_LiverMela_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Sensitivity",0.994,"Metastics cancer cell"
"2623",1,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n10.csv","Immune cells
n=10000","10","Precision",1,"Metastics cancer cell"
"2624",1,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n100.csv","Immune cells
n=10000","100","Precision",1,"Metastics cancer cell"
"2625",1,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n20.csv","Immune cells
n=10000","20","Precision",1,"Metastics cancer cell"
"2626",1,"CancerCellpseudoPBMC_10000_GSE162708_OVCme_n5.csv","Immune cells
n=10000","5","Precision",1,"Metastics cancer cell"
